batsmen,bowler,balls,wickets
SA Asnodkar,A Symonds,14,1
SA Asnodkar,AB Agarkar,13,1
SA Asnodkar,AB Dinda,10,1
SA Asnodkar,Abdur Razzak,1,1
SA Asnodkar,CK Langeveldt,5,1
SA Asnodkar,CRD Fernando,3,1
SA Asnodkar,DJ Hussey,2,1
SA Asnodkar,DP Nannes,2,1
SA Asnodkar,DR Smith,7,1
SA Asnodkar,Dhawal Kulkarni,7,1
SA Asnodkar,Dwayne Bravo,9,1
SA Asnodkar,FH Edwards,2,1
SA Asnodkar,GD McGrath,4,1
SA Asnodkar,IK Pathan,2,1
SA Asnodkar,Ishant Sharma,6,1
SA Asnodkar,JA Morkel,19,2
SA Asnodkar,JDP Oram,7,2
SA Asnodkar,JH Kallis,10,2
SA Asnodkar,L Balaji,7,2
SA Asnodkar,M Muralitharan,15,1
SA Asnodkar,M Ntini,17,1
SA Asnodkar,MF Maharoof,5,1
SA Asnodkar,MS Gony,33,1
SA Asnodkar,Mohammad Asif,8,1
SA Asnodkar,P Kumar,23,2
SA Asnodkar,PP Ojha,9,2
SA Asnodkar,Pradeep Sangwan,5,1
SA Asnodkar,RJ Harris,1,1
SA Asnodkar,RP Singh,8,1
SA Asnodkar,RR Powar,3,1
SA Asnodkar,RR Raje,7,1
SA Asnodkar,Rohit Sharma,1,1
SA Asnodkar,S Tyagi,7,1
SA Asnodkar,S Vidyut,1,1
SA Asnodkar,SB Jakati,3,1
SA Asnodkar,SC Ganguly,3,1
SA Asnodkar,SM Pollock,15,1
SA Asnodkar,ST Jayasuriya,5,1
SA Asnodkar,Suresh Raina,3,1
SA Asnodkar,Umar Gul,5,1
SA Asnodkar,VY Mahesh,6,1
SA Asnodkar,Virat Kohli,7,1
SA Asnodkar,WPUJC Vaas,5,1
SA Asnodkar,Z Khan,5,1
SA Yadav,A Nehra,3,1
SA Yadav,AB Dinda,5,1
SA Yadav,AD Mathews,3,1
SA Yadav,Amit Mishra,4,1
SA Yadav,Ankit Sharma,5,1
SA Yadav,Axar Patel,15,1
SA Yadav,BE Hendricks,2,1
SA Yadav,Barinder Sran,3,1
SA Yadav,Basil Thampi,1,1
SA Yadav,Ben Cutting,4,1
SA Yadav,Ben Stokes,2,1
SA Yadav,Bhuvneshwar Kumar,13,1
SA Yadav,Bipul Sharma,3,1
SA Yadav,Carlos Brathwaite,8,1
SA Yadav,Chris Morris,8,1
SA Yadav,Corey Anderson,5,1
SA Yadav,DR Smith,6,1
SA Yadav,Dan Christian,6,1
SA Yadav,Dwayne Bravo,2,1
SA Yadav,Glenn Maxwell,2,1
SA Yadav,Gurkeerat Singh,5,1
SA Yadav,Harbhajan Singh,18,1
SA Yadav,Hardik Pandya,3,1
SA Yadav,Harshal Patel,1,1
SA Yadav,IC Pandey,4,1
SA Yadav,Imran Tahir,10,1
SA Yadav,Iqbal Abdulla,4,1
SA Yadav,JA Morkel,7,1
SA Yadav,JP Duminy,5,1
SA Yadav,JP Faulkner,9,2
SA Yadav,Jasprit Bumrah,13,1
SA Yadav,Jaydev Unadkat,6,1
SA Yadav,KJ Abbott,1,1
SA Yadav,KW Richardson,2,1
SA Yadav,Karanveer Singh,6,1
SA Yadav,Karn Sharma,6,1
SA Yadav,Krunal Pandya,18,1
SA Yadav,L Balaji,5,1
SA Yadav,M Kartik,1,1
SA Yadav,MA Starc,10,1
SA Yadav,MC Henriques,2,1
SA Yadav,MN Samuels,1,1
SA Yadav,Mitchell Johnson,13,1
SA Yadav,Mitchell McClenaghan,5,1
SA Yadav,Mohit Sharma,6,1
SA Yadav,Murugan Ashwin,13,1
SA Yadav,Mustafizur Rahman,3,1
SA Yadav,NLTC Perera,12,1
SA Yadav,NM Coulter-Nile,7,1
SA Yadav,P Kumar,9,1
SA Yadav,PJ Cummins,6,1
SA Yadav,PV Tambe,8,1
SA Yadav,Pawan Negi,5,1
SA Yadav,R Bhatia,12,1
SA Yadav,R Dhawan,9,1
SA Yadav,R Vinay Kumar,8,1
SA Yadav,RG More,1,1
SA Yadav,Ravichandran Ashwin,16,1
SA Yadav,Ravindra Jadeja,22,1
SA Yadav,S Aravind,6,1
SA Yadav,S Badree,3,1
SA Yadav,SA Abbott,3,1
SA Yadav,SB Jakati,5,1
SA Yadav,SL Malinga,10,1
SA Yadav,Sandeep Sharma,6,1
SA Yadav,Shane Watson,10,1
SA Yadav,Suresh Raina,10,1
SA Yadav,T Shamsi,3,1
SA Yadav,TS Mills,2,1
SA Yadav,Tim Southee,5,1
SA Yadav,VR Aaron,4,1
SA Yadav,Yuzvendra Chahal,19,1
SA Yadav,Z Khan,1,1
SB Bangar,A Kumble,4,0
SB Bangar,AB Agarkar,3,0
SB Bangar,AB Dinda,2,0
SB Bangar,DJ Hussey,3,0
SB Bangar,Gagandeep Singh,4,0
SB Bangar,Ishant Sharma,2,0
SB Bangar,Kamran Khan,6,1
SB Bangar,M Kartik,2,1
SB Bangar,MM Patel,3,1
SB Bangar,Mohammad Asif,3,1
SB Bangar,Piyush Chawla,4,1
SB Bangar,R Bhatia,8,1
SB Bangar,SC Ganguly,2,1
SB Bangar,SK Trivedi,1,1
SB Bangar,SK Warne,3,1
SB Bangar,Shane Watson,2,1
SB Bangar,VY Mahesh,3,1
SB Bangar,Z Khan,3,1
SB Jakati,A Nehra,2,0
SB Jakati,Chris Anderson,2,0
SB Jakati,DP Nannes,7,1
SB Jakati,Harbhajan Singh,3,1
SB Jakati,M Morkel,2,1
SB Jakati,P Kumar,5,1
SB Jakati,R Vinay Kumar,2,1
SB Jakati,SL Malinga,7,1
SB Joshi,Ishant Sharma,5,0
SB Joshi,LR Shukla,2,1
SB Joshi,SC Ganguly,1,1
SB Joshi,SK Warne,6,1
SB Joshi,Yusuf Pathan,2,1
SB Styris,Amit Mishra,6,0
SB Styris,JA Morkel,15,0
SB Styris,JH Kallis,2,0
SB Styris,Joginder Sharma,5,0
SB Styris,KP Pietersen,5,1
SB Styris,L Balaji,4,1
SB Styris,M Kartik,3,1
SB Styris,M Muralitharan,17,1
SB Styris,M Ntini,13,1
SB Styris,MF Maharoof,7,1
SB Styris,MM Patel,2,1
SB Styris,MS Gony,8,1
SB Styris,Mohammad Asif,7,1
SB Styris,Mohammad Hafeez,4,1
SB Styris,P Kumar,5,1
SB Styris,R Bhatia,8,1
SB Styris,SC Ganguly,6,1
SB Styris,SK Trivedi,2,1
SB Styris,SK Warne,3,1
SB Styris,Umar Gul,5,1
SB Styris,VRV Singh,2,1
SB Styris,Yusuf Pathan,4,1
SB Styris,Z Khan,1,1
SB Wagh,Kieron Pollard,1,1
SB Wagh,SL Malinga,2,1
SC Ganguly,A Ashish Reddy,4,0
SC Ganguly,A Chandila,4,1
SC Ganguly,A Kumble,17,1
SC Ganguly,A Nehra,11,1
SC Ganguly,A Symonds,21,1
SC Ganguly,AA Chavan,5,1
SC Ganguly,AA Noffke,3,1
SC Ganguly,AB McDonald,2,1
SC Ganguly,AC Voges,2,1
SC Ganguly,AD Mascarenhas,6,2
SC Ganguly,AG Murtaza,10,2
SC Ganguly,AM Nayar,7,1
SC Ganguly,Aaron Finch,2,1
SC Ganguly,Amit Mishra,38,1
SC Ganguly,Ankit Sharma,6,1
SC Ganguly,B Lee,4,1
SC Ganguly,CRD Fernando,6,1
SC Ganguly,DE Bollinger,13,1
SC Ganguly,DJ Thornely,5,1
SC Ganguly,DL Vettori,11,1
SC Ganguly,DP Nannes,19,2
SC Ganguly,DP Vijaykumar,8,1
SC Ganguly,DW Steyn,38,1
SC Ganguly,Dan Christian,7,1
SC Ganguly,Dwayne Bravo,21,1
SC Ganguly,FH Edwards,8,1
SC Ganguly,FY Fazal,5,1
SC Ganguly,Harbhajan Singh,30,2
SC Ganguly,Harmeet Singh,19,1
SC Ganguly,Harshal Patel,1,1
SC Ganguly,IK Pathan,34,1
SC Ganguly,Iqbal Abdulla,12,1
SC Ganguly,Ishant Sharma,9,1
SC Ganguly,J Botha,4,1
SC Ganguly,J Theron,12,1
SC Ganguly,JA Morkel,16,1
SC Ganguly,JDP Oram,4,1
SC Ganguly,JEC Franklin,8,1
SC Ganguly,JH Kallis,16,1
SC Ganguly,JM Kemp,2,1
SC Ganguly,JP Duminy,27,1
SC Ganguly,JP Faulkner,6,1
SC Ganguly,JR Hopes,5,1
SC Ganguly,Jaskaran Singh,3,1
SC Ganguly,Joginder Sharma,2,1
SC Ganguly,KAJ Roach,12,1
SC Ganguly,KMDN Kulasekara,4,1
SC Ganguly,KP Appanna,2,1
SC Ganguly,KP Pietersen,9,1
SC Ganguly,Kamran Khan,17,1
SC Ganguly,L Balaji,10,1
SC Ganguly,M Morkel,7,2
SC Ganguly,M Muralitharan,15,1
SC Ganguly,M Ntini,4,1
SC Ganguly,MF Maharoof,9,1
SC Ganguly,MM Patel,33,2
SC Ganguly,MS Gony,16,1
SC Ganguly,NLTC Perera,1,1
SC Ganguly,P Amarnath,1,1
SC Ganguly,P Awana,4,1
SC Ganguly,P Kumar,41,2
SC Ganguly,PD Collingwood,8,2
SC Ganguly,PP Ojha,47,2
SC Ganguly,Piyush Chawla,23,1
SC Ganguly,Pradeep Sangwan,14,1
SC Ganguly,R Bhatia,19,1
SC Ganguly,R McLaren,12,1
SC Ganguly,R Sathish,3,1
SC Ganguly,R Vinay Kumar,17,4
SC Ganguly,RE van der Merwe,5,4
SC Ganguly,RJ Harris,8,4
SC Ganguly,RP Singh,13,4
SC Ganguly,RR Powar,22,4
SC Ganguly,RR Raje,5,4
SC Ganguly,RS Bopara,7,1
SC Ganguly,Ravichandran Ashwin,17,1
SC Ganguly,Ravindra Jadeja,5,1
SC Ganguly,Rohit Sharma,13,1
SC Ganguly,S Sreesanth,12,1
SC Ganguly,S Sriram,3,1
SC Ganguly,S Tyagi,9,1
SC Ganguly,SB Bangar,9,1
SC Ganguly,SB Jakati,4,1
SC Ganguly,SB Styris,28,1
SC Ganguly,SJ Srivastava,14,1
SC Ganguly,SK Trivedi,34,1
SC Ganguly,SK Warne,37,1
SC Ganguly,SL Malinga,9,1
SC Ganguly,SM Pollock,7,1
SC Ganguly,SR Tendulkar,6,1
SC Ganguly,SW Tait,11,1
SC Ganguly,Shahbaz Nadeem,10,1
SC Ganguly,Shakib Al Hasan,8,2
SC Ganguly,Shane Watson,24,2
SC Ganguly,Shikhar Dhawan,2,1
SC Ganguly,Sohail Tanvir,8,1
SC Ganguly,Stuart Binny,3,1
SC Ganguly,Sunil Narine,14,1
SC Ganguly,Suresh Raina,4,1
SC Ganguly,TM Dilshan,18,1
SC Ganguly,Umesh Yadav,8,1
SC Ganguly,V Pratap Singh,5,1
SC Ganguly,V Sehwag,2,1
SC Ganguly,VRV Singh,15,1
SC Ganguly,VS Malik,11,1
SC Ganguly,VY Mahesh,6,1
SC Ganguly,WPUJC Vaas,15,1
SC Ganguly,Y Nagar,3,1
SC Ganguly,Y Venugopal Rao,13,1
SC Ganguly,YA Abdulla,3,1
SC Ganguly,Yusuf Pathan,39,1
SC Ganguly,Yuvraj Singh,2,1
SC Ganguly,Z Khan,14,2
SD Chitnis,A Ashish Reddy,1,0
SD Chitnis,Amit Mishra,4,0
SD Chitnis,Andre Russell,7,1
SD Chitnis,BW Hilfenhaus,1,1
SD Chitnis,DJ Harris,2,1
SD Chitnis,DW Steyn,1,1
SD Chitnis,Dhawal Kulkarni,3,1
SD Chitnis,Dwayne Bravo,7,1
SD Chitnis,GD McGrath,2,1
SD Chitnis,IK Pathan,7,1
SD Chitnis,J Theron,2,1
SD Chitnis,JA Morkel,1,1
SD Chitnis,M Morkel,3,1
SD Chitnis,MF Maharoof,1,1
SD Chitnis,MR Marsh,2,1
SD Chitnis,MS Gony,6,1
SD Chitnis,Rohit Sharma,4,1
SD Chitnis,S Sreesanth,3,1
SD Chitnis,SL Malinga,5,1
SD Chitnis,TP Sudhindra,3,1
SD Chitnis,Umesh Yadav,3,1
SD Chitnis,VR Aaron,13,1
SD Chitnis,VRV Singh,3,1
SD Chitnis,VY Mahesh,5,1
SD Chitnis,WD Parnell,3,1
SE Bond,JM Kemp,1,0
SE Bond,Ravichandran Ashwin,1,1
SE Marsh,A Chandila,13,0
SE Marsh,A Choudhary,4,0
SE Marsh,A Kumble,22,0
SE Marsh,A Mithun,8,0
SE Marsh,A Nehra,29,1
SE Marsh,A Symonds,3,1
SE Marsh,AA Chavan,9,1
SE Marsh,AA Jhunjhunwala,11,1
SE Marsh,AB Agarkar,17,1
SE Marsh,AB Dinda,20,1
SE Marsh,AB McDonald,7,2
SE Marsh,AC Thomas,1,2
SE Marsh,AD Mathews,9,2
SE Marsh,AL Menaria,3,2
SE Marsh,AM Salvi,7,2
SE Marsh,AN Ahmed,9,2
SE Marsh,AS Raut,4,2
SE Marsh,Amit Mishra,1,1
SE Marsh,Amit Singh,3,1
SE Marsh,Andre Russell,3,1
SE Marsh,Andrew Tye,1,1
SE Marsh,Ankit Sharma,3,1
SE Marsh,Ankit Soni,8,1
SE Marsh,B Lee,2,1
SE Marsh,BAW Mendis,9,1
SE Marsh,BJ Hodge,9,1
SE Marsh,Barinder Sran,4,1
SE Marsh,Basil Thampi,11,1
SE Marsh,Bhuvneshwar Kumar,13,3
SE Marsh,CJ McKay,3,3
SE Marsh,CK Kapugedera,2,3
SE Marsh,CK Langeveldt,3,3
SE Marsh,CRD Fernando,8,3
SE Marsh,Carlos Brathwaite,1,3
SE Marsh,Chris Gayle,9,3
SE Marsh,Chris Morris,23,1
SE Marsh,Chris Woakes,5,1
SE Marsh,Colin de Grandhomme,3,1
SE Marsh,D Kalyankrishna,4,1
SE Marsh,D Salunkhe,11,1
SE Marsh,DE Bollinger,12,1
SE Marsh,DJ Hussey,7,1
SE Marsh,DJG Sammy,1,1
SE Marsh,DL Vettori,2,1
SE Marsh,DNT Zoysa,13,1
SE Marsh,DP Vijaykumar,6,1
SE Marsh,DR Smith,11,1
SE Marsh,DW Steyn,26,1
SE Marsh,Dan Christian,4,1
SE Marsh,Deepak Hooda,25,1
SE Marsh,Dhawal Kulkarni,20,1
SE Marsh,Dwayne Bravo,21,1
SE Marsh,GD McGrath,4,1
SE Marsh,GH Vihari,3,1
SE Marsh,Glenn Maxwell,2,1
SE Marsh,Harbhajan Singh,73,1
SE Marsh,Hardik Pandya,8,1
SE Marsh,Harshal Patel,4,1
SE Marsh,IC Pandey,3,1
SE Marsh,IK Pathan,17,1
SE Marsh,Iqbal Abdulla,4,1
SE Marsh,Ishant Sharma,17,1
SE Marsh,J Botha,4,1
SE Marsh,J Theron,7,1
SE Marsh,JA Morkel,37,1
SE Marsh,JD Ryder,9,1
SE Marsh,JEC Franklin,4,1
SE Marsh,JH Kallis,13,1
SE Marsh,JJ van der Wath,13,1
SE Marsh,JM Kemp,4,1
SE Marsh,JP Duminy,7,2
SE Marsh,JP Faulkner,29,2
SE Marsh,JR Hopes,17,2
SE Marsh,Jasprit Bumrah,5,2
SE Marsh,Jaydev Unadkat,6,2
SE Marsh,K Santokie,2,1
SE Marsh,KK Cooper,22,2
SE Marsh,KMDN Kulasekara,5,2
SE Marsh,Karn Sharma,4,2
SE Marsh,Kieron Pollard,39,2
SE Marsh,Krunal Pandya,7,2
SE Marsh,L Balaji,16,1
SE Marsh,LR Shukla,4,1
SE Marsh,M Morkel,38,2
SE Marsh,M Muralitharan,9,2
SE Marsh,M Ntini,12,1
SE Marsh,MC Henriques,19,1
SE Marsh,MM Patel,47,1
SE Marsh,MN Samuels,9,1
SE Marsh,MR Marsh,5,1
SE Marsh,MS Gony,9,1
SE Marsh,Mitchell Johnson,6,1
SE Marsh,Mitchell McClenaghan,12,2
SE Marsh,Mohammad Hafeez,8,2
SE Marsh,Mohit Sharma,13,2
SE Marsh,Murugan Ashwin,1,1
SE Marsh,Mustafizur Rahman,3,1
SE Marsh,NB Singh,6,1
SE Marsh,NLTC Perera,8,1
SE Marsh,NM Coulter-Nile,13,1
SE Marsh,P Amarnath,9,1
SE Marsh,P Kumar,25,1
SE Marsh,P Parameswaran,7,1
SE Marsh,PP Ojha,23,1
SE Marsh,PV Tambe,14,1
SE Marsh,Pankaj Singh,10,1
SE Marsh,Pawan Negi,7,1
SE Marsh,Piyush Chawla,5,1
SE Marsh,Pradeep Sangwan,3,1
SE Marsh,R Bhatia,6,1
SE Marsh,R Dhawan,11,1
SE Marsh,R McLaren,8,1
SE Marsh,R Rampaul,3,1
SE Marsh,R Vinay Kumar,26,1
SE Marsh,RJ Harris,1,1
SE Marsh,RP Singh,36,1
SE Marsh,RV Gomez,1,1
SE Marsh,Rahul Tewatia,26,1
SE Marsh,Rashid Khan,12,1
SE Marsh,Ravichandran Ashwin,26,1
SE Marsh,Ravindra Jadeja,15,1
SE Marsh,Rohit Sharma,28,1
SE Marsh,S Aravind,23,1
SE Marsh,S Kaushik,2,1
SE Marsh,S Randiv,8,1
SE Marsh,S Sreesanth,16,1
SE Marsh,S Sriram,5,1
SE Marsh,S Tyagi,4,1
SE Marsh,SB Bangar,17,1
SE Marsh,SB Jakati,11,1
SE Marsh,SB Styris,12,1
SE Marsh,SB Wagh,7,1
SE Marsh,SD Chitnis,12,1
SE Marsh,SK Trivedi,28,1
SE Marsh,SK Warne,10,1
SE Marsh,SL Malinga,32,2
SE Marsh,SM Pollock,11,2
SE Marsh,SS Agarwal,5,2
SE Marsh,SW Tait,13,2
SE Marsh,Shahid Afridi,11,2
SE Marsh,Shakib Al Hasan,10,2
SE Marsh,Shane Watson,49,2
SE Marsh,Shardul Thakur,7,1
SE Marsh,Shikhar Dhawan,7,1
SE Marsh,Shreyas Gopal,6,1
SE Marsh,Siddarth Kaul,24,1
SE Marsh,Stuart Binny,10,1
SE Marsh,Sunil Narine,21,1
SE Marsh,Suresh Raina,25,1
SE Marsh,TL Suman,11,1
SE Marsh,Tim Southee,3,1
SE Marsh,Trent Boult,5,1
SE Marsh,Umar Gul,7,1
SE Marsh,Umesh Yadav,13,1
SE Marsh,VR Aaron,16,1
SE Marsh,VS Malik,6,1
SE Marsh,VS Yeligati,9,1
SE Marsh,Virat Kohli,7,1
SE Marsh,WD Parnell,4,1
SE Marsh,Y Nagar,5,1
SE Marsh,Y Venugopal Rao,14,1
SE Marsh,Yusuf Pathan,14,1
SE Marsh,Yuvraj Singh,5,1
SE Marsh,Z Khan,36,2
SJ Srivastava,R McLaren,1,0
SJ Srivastava,SL Malinga,2,0
SJ Srivastava,SW Tait,1,1
SJ Srivastava,WD Parnell,1,1
SK Trivedi,A Kumble,1,1
SK Trivedi,A Nehra,6,1
SK Trivedi,AB Dinda,2,1
SK Trivedi,Amit Mishra,2,1
SK Trivedi,B Lee,1,1
SK Trivedi,DL Vettori,2,1
SK Trivedi,DP Nannes,4,1
SK Trivedi,DR Smith,3,1
SK Trivedi,DW Steyn,1,1
SK Trivedi,Dwayne Bravo,2,1
SK Trivedi,GD McGrath,1,1
SK Trivedi,JDP Oram,2,1
SK Trivedi,Kieron Pollard,1,1
SK Trivedi,L Balaji,1,1
SK Trivedi,MF Maharoof,4,1
SK Trivedi,MM Patel,2,1
SK Trivedi,Mohammad Asif,2,1
SK Trivedi,R Rampaul,2,1
SK Trivedi,RJ Harris,4,1
SK Trivedi,RP Singh,7,1
SK Trivedi,Rohit Sharma,2,1
SK Trivedi,S Ladda,4,1
SK Trivedi,SL Malinga,3,1
SK Trivedi,Shakib Al Hasan,1,1
SK Trivedi,V Sehwag,1,1
SK Warne,A Kumble,6,2
SK Warne,A Symonds,3,2
SK Warne,AB Agarkar,4,1
SK Warne,AB Dinda,4,1
SK Warne,Amit Mishra,7,3
SK Warne,B Geeves,6,3
SK Warne,B Lee,1,3
SK Warne,BA Bhatt,3,3
SK Warne,BJ Hodge,4,1
SK Warne,CK Langeveldt,3,1
SK Warne,Chris Gayle,2,1
SK Warne,DL Vettori,6,1
SK Warne,Dhawal Kulkarni,4,1
SK Warne,GD McGrath,4,1
SK Warne,Harmeet Singh,1,1
SK Warne,IK Pathan,9,1
SK Warne,Ishant Sharma,5,1
SK Warne,JA Morkel,8,1
SK Warne,JD Ryder,4,1
SK Warne,JDP Oram,4,1
SK Warne,L Balaji,12,1
SK Warne,LR Shukla,13,1
SK Warne,M Kartik,1,1
SK Warne,M Muralitharan,1,1
SK Warne,M Ntini,3,1
SK Warne,MF Maharoof,2,2
SK Warne,P Kumar,1,2
SK Warne,P Parameswaran,5,2
SK Warne,PP Ojha,8,1
SK Warne,Piyush Chawla,5,1
SK Warne,Pradeep Sangwan,5,1
SK Warne,R Vinay Kumar,5,1
SK Warne,RP Singh,6,1
SK Warne,RR Powar,2,1
SK Warne,RR Raje,4,1
SK Warne,Rohit Sharma,1,1
SK Warne,SB Jakati,4,1
SK Warne,SE Bond,4,1
SK Warne,SL Malinga,1,1
SK Warne,SS Sarkar,8,1
SK Warne,Shahid Afridi,3,1
SK Warne,Shakib Al Hasan,2,1
SK Warne,Shoaib Ahmed,3,1
SK Warne,Suresh Raina,2,1
SK Warne,Umar Gul,2,1
SK Warne,V Sehwag,2,1
SK Warne,VRV Singh,5,1
SK Warne,VY Mahesh,1,1
SK Warne,Y Venugopal Rao,6,1
SK Warne,YA Abdulla,8,1
SK Warne,Yuvraj Singh,6,1
SL Malinga,AB Dinda,10,0
SL Malinga,AD Mathews,4,0
SL Malinga,Amit Singh,1,1
SL Malinga,Azhar Mahmood,1,1
SL Malinga,BW Hilfenhaus,7,1
SL Malinga,DE Bollinger,1,1
SL Malinga,Dwayne Bravo,9,2
SL Malinga,IK Pathan,1,1
SL Malinga,Imran Tahir,6,1
SL Malinga,J Botha,3,1
SL Malinga,J Syed Mohammad,4,1
SL Malinga,JA Morkel,4,1
SL Malinga,JP Faulkner,8,1
SL Malinga,KK Cooper,5,1
SL Malinga,L Balaji,3,1
SL Malinga,M Morkel,7,1
SL Malinga,MA Starc,1,1
SL Malinga,MM Patel,1,1
SL Malinga,NM Coulter-Nile,1,1
SL Malinga,R Rampaul,1,1
SL Malinga,Ravindra Jadeja,2,1
SL Malinga,Shardul Thakur,2,1
SL Malinga,Sunil Narine,3,1
SL Malinga,Umesh Yadav,7,1
SL Malinga,VR Aaron,1,1
SL Malinga,WD Parnell,9,1
SL Malinga,Z Khan,1,1
SM Harwood,DR Smith,4,0
SM Harwood,FH Edwards,3,0
SM Harwood,JA Morkel,2,0
SM Harwood,L Balaji,4,0
SM Harwood,SB Jakati,1,0
SM Katich,A Nehra,3,0
SM Katich,A Symonds,6,1
SM Katich,AB Agarkar,6,1
SM Katich,AB Dinda,6,1
SM Katich,Amit Singh,1,1
SM Katich,BJ Hodge,2,1
SM Katich,Chris Gayle,1,1
SM Katich,Dhawal Kulkarni,2,1
SM Katich,GD McGrath,13,1
SM Katich,Ishant Sharma,6,1
SM Katich,JA Morkel,8,1
SM Katich,JDP Oram,4,1
SM Katich,Joginder Sharma,5,1
SM Katich,KP Appanna,2,1
SM Katich,L Balaji,1,1
SM Katich,LR Shukla,4,1
SM Katich,M Muralitharan,10,1
SM Katich,MF Maharoof,13,1
SM Katich,MS Gony,12,1
SM Katich,Mohammad Asif,10,1
SM Katich,P Amarnath,3,1
SM Katich,Pradeep Sangwan,6,1
SM Katich,R Bhatia,5,1
SM Katich,RE van der Merwe,3,1
SM Katich,RJ Harris,4,1
SM Katich,RP Singh,6,1
SM Katich,Ravichandran Ashwin,3,1
SM Katich,Rohit Sharma,3,1
SM Katich,S Tyagi,1,1
SM Katich,SB Jakati,7,1
SM Katich,SC Ganguly,4,1
SM Katich,SK Trivedi,3,1
SM Katich,SM Harwood,4,1
SM Katich,Shoaib Ahmed,3,1
SM Katich,Shoaib Malik,11,1
SM Katich,T Thushara,1,1
SM Katich,VY Mahesh,4,1
SM Katich,Yusuf Pathan,5,1
SM Pollock,Amit Mishra,4,0
SM Pollock,B Akhil,1,0
SM Pollock,B Geeves,3,0
SM Pollock,B Lee,4,0
SM Pollock,D Kalyankrishna,3,0
SM Pollock,DNT Zoysa,2,0
SM Pollock,GD McGrath,9,0
SM Pollock,IK Pathan,2,0
SM Pollock,Joginder Sharma,4,0
SM Pollock,M Muralitharan,6,0
SM Pollock,MF Maharoof,3,1
SM Pollock,MS Gony,5,1
SM Pollock,Mohammad Asif,10,1
SM Pollock,P Amarnath,3,1
SM Pollock,P Kumar,4,1
SM Pollock,PP Ojha,8,1
SM Pollock,Piyush Chawla,8,1
SM Pollock,R Vinay Kumar,3,1
SM Pollock,RP Singh,3,1
SM Pollock,S Sreesanth,2,1
SM Pollock,SB Bangar,7,1
SM Pollock,Shahid Afridi,8,1
SM Pollock,Shoaib Malik,1,1
SM Pollock,Sohail Tanvir,1,1
SM Pollock,V Sehwag,1,1
SM Pollock,VRV Singh,5,1
SM Pollock,VY Mahesh,1,1
SM Pollock,Yuvraj Singh,1,1
SM Pollock,Z Khan,4,1
SMSM Senanayake,AD Mathews,1,0
SMSM Senanayake,Chris Morris,3,0
SMSM Senanayake,Harmeet Singh,1,0
SMSM Senanayake,JA Morkel,2,0
SMSM Senanayake,P Kumar,2,1
SMSM Senanayake,Ravichandran Ashwin,3,1
SMSM Senanayake,Ravindra Jadeja,5,1
SP Fleming,A Kumble,10,1
SP Fleming,A Nehra,2,1
SP Fleming,AB Agarkar,6,1
SP Fleming,AB Dinda,5,1
SP Fleming,B Akhil,3,1
SP Fleming,DP Vijaykumar,15,1
SP Fleming,Dhawal Kulkarni,8,1
SP Fleming,Dwayne Bravo,7,1
SP Fleming,GD McGrath,10,1
SP Fleming,IK Pathan,2,1
SP Fleming,Ishant Sharma,5,1
SP Fleming,JH Kallis,4,1
SP Fleming,Mohammad Asif,9,1
SP Fleming,P Kumar,11,1
SP Fleming,Pradeep Sangwan,8,1
SP Fleming,R Vinay Kumar,12,1
SP Fleming,RP Singh,9,1
SP Fleming,S Sreesanth,2,1
SP Fleming,SB Styris,3,1
SP Fleming,SM Pollock,12,1
SP Fleming,Shoaib Akhtar,5,1
SP Fleming,Shoaib Malik,6,1
SP Fleming,Sohail Tanvir,3,1
SP Fleming,VY Mahesh,11,1
SP Fleming,Yusuf Pathan,3,1
SP Jackson,Ben Stokes,2,0
SP Jackson,Bhuvneshwar Kumar,5,1
SP Jackson,Chris Morris,4,1
SP Jackson,Jaydev Unadkat,5,1
SP Jackson,Kagiso Rabada,1,1
SP Jackson,Mohammed Siraj,4,1
SP Jackson,Rashid Khan,7,1
SP Jackson,Siddarth Kaul,1,1
SP Jackson,Washington Sundar,2,1
SPD Smith,A Ashish Reddy,12,0
SPD Smith,A Chandila,3,0
SPD Smith,A Nehra,19,0
SPD Smith,AB Dinda,6,0
SPD Smith,AD Mascarenhas,2,0
SPD Smith,AD Mathews,3,0
SPD Smith,Amit Mishra,34,1
SPD Smith,Andre Russell,9,1
SPD Smith,Andrew Tye,1,1
SPD Smith,Ankit Sharma,3,1
SPD Smith,Anureet Singh,2,1
SPD Smith,Axar Patel,22,1
SPD Smith,Azhar Mahmood,4,1
SPD Smith,Basil Thampi,7,1
SPD Smith,Bhuvneshwar Kumar,15,1
SPD Smith,Bipul Sharma,26,1
SPD Smith,Chris Morris,11,1
SPD Smith,Chris Woakes,7,1
SPD Smith,Colin de Grandhomme,4,1
SPD Smith,Corey Anderson,9,1
SPD Smith,D Wiese,16,1
SPD Smith,DE Bollinger,1,1
SPD Smith,DL Vettori,2,1
SPD Smith,DP Nannes,4,1
SPD Smith,DR Smith,2,1
SPD Smith,DW Steyn,14,1
SPD Smith,Dhawal Kulkarni,4,1
SPD Smith,Dwayne Bravo,36,2
SPD Smith,Glenn Maxwell,5,2
SPD Smith,Harbhajan Singh,20,1
SPD Smith,Hardik Pandya,14,1
SPD Smith,Harmeet Singh,2,1
SPD Smith,Harshal Patel,18,1
SPD Smith,IC Pandey,2,1
