batsmen,bowler,delivery,0s,1s,2s,3s,4s,5s,6s
Nitish Rana,Kulwant Khejroliya,3,1,1,1,0,1,0,1
Nitish Rana,Kulwant Khejroliya,4,1,2,1,0,1,0,1
Nitish Rana,Kulwant Khejroliya,5,1,1,1,0,1,0,1
Nitish Rana,Liam Plunkett,4,1,1,1,0,1,0,1
Nitish Rana,Liam Plunkett,6,1,1,1,0,1,0,1
Nitish Rana,Mayank Markande,1,1,1,1,0,1,0,1
Nitish Rana,Mayank Markande,2,1,2,1,0,1,0,1
Nitish Rana,Mayank Markande,3,1,1,1,0,1,0,1
Nitish Rana,Mayank Markande,4,1,1,1,0,1,0,1
Nitish Rana,Mayank Markande,5,1,1,1,0,1,0,1
Nitish Rana,Mayank Markande,6,1,2,1,0,1,0,1
Nitish Rana,Mitchell McClenaghan,4,1,2,1,0,1,0,1
Nitish Rana,Mitchell McClenaghan,5,1,2,1,0,1,0,1
Nitish Rana,Mitchell McClenaghan,6,1,2,1,0,1,0,1
Nitish Rana,Mohammed Shami,2,1,2,1,0,1,0,1
Nitish Rana,Mohammed Shami,3,1,2,1,0,1,0,1
Nitish Rana,Mohammed Shami,4,1,2,1,0,1,0,1
Nitish Rana,Mohammed Shami,6,1,1,1,0,1,0,1
Nitish Rana,Mohammed Siraj,3,1,1,1,0,1,0,1
Nitish Rana,Mohit Sharma,1,1,1,1,0,1,0,1
Nitish Rana,Mohit Sharma,2,1,1,1,0,1,0,1
Nitish Rana,Mohit Sharma,4,1,1,1,0,1,0,1
Nitish Rana,Mohit Sharma,5,1,1,1,0,1,0,1
Nitish Rana,Mohit Sharma,6,1,1,1,0,1,0,1
Nitish Rana,Mujeeb Ur Rahman,1,1,1,1,0,1,0,1
Nitish Rana,Mujeeb Ur Rahman,3,1,1,1,0,1,0,1
Nitish Rana,Mujeeb Ur Rahman,4,1,1,1,0,1,0,1
Nitish Rana,Murugan Ashwin,3,1,1,1,0,1,0,1
Nitish Rana,Murugan Ashwin,4,1,2,1,0,1,0,1
Nitish Rana,Murugan Ashwin,6,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,1,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,2,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,3,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,4,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,5,1,2,1,0,1,0,1
Nitish Rana,Rahul Tewatia,6,1,1,1,0,1,0,1
Nitish Rana,Rashid Khan,1,1,1,1,0,1,0,1
Nitish Rana,Rashid Khan,2,1,1,1,0,1,0,1
Nitish Rana,Rashid Khan,3,1,1,1,0,1,0,1
Nitish Rana,Rashid Khan,4,1,1,1,0,1,0,1
Nitish Rana,Rashid Khan,5,2,1,1,0,1,0,1
Nitish Rana,Rashid Khan,6,2,1,1,0,1,0,1
Nitish Rana,Ravichandran Ashwin,2,2,1,1,0,1,0,1
Nitish Rana,Ravichandran Ashwin,5,2,1,1,0,1,0,1
Nitish Rana,Ravindra Jadeja,3,1,1,1,0,1,0,1
Nitish Rana,Ravindra Jadeja,4,1,1,1,0,1,0,1
Nitish Rana,Shahbaz Nadeem,1,1,1,1,0,1,0,1
Nitish Rana,Shahbaz Nadeem,2,1,1,1,0,1,0,1
Nitish Rana,Shahbaz Nadeem,3,1,1,1,0,1,0,1
Nitish Rana,Shahbaz Nadeem,4,1,1,1,0,1,0,1
Nitish Rana,Shahbaz Nadeem,6,1,1,1,0,1,0,1
Nitish Rana,Shakib Al Hasan,2,1,1,1,0,1,0,1
Nitish Rana,Shakib Al Hasan,3,1,1,1,0,1,0,1
Nitish Rana,Shakib Al Hasan,4,1,1,1,0,1,0,1
Nitish Rana,Shane Watson,1,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,1,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,2,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,3,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,4,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,5,1,1,1,0,1,0,1
Nitish Rana,Shardul Thakur,6,1,1,1,0,1,0,1
Nitish Rana,Shreyas Gopal,1,1,1,1,0,1,0,1
Nitish Rana,Shreyas Gopal,5,1,2,1,0,1,0,1
Nitish Rana,Siddarth Kaul,3,1,2,1,0,1,0,1
Nitish Rana,Siddarth Kaul,4,1,1,1,0,1,0,1
Nitish Rana,Siddarth Kaul,5,1,1,1,0,1,0,1
Nitish Rana,Siddarth Kaul,7,1,1,1,0,1,0,1
Nitish Rana,Tim Southee,1,1,1,1,0,1,0,1
Nitish Rana,Tim Southee,2,1,1,1,0,1,0,1
Nitish Rana,Tim Southee,4,1,1,1,0,1,0,1
Nitish Rana,Tim Southee,6,1,1,1,0,1,0,1
Nitish Rana,Trent Boult,1,1,1,1,0,1,0,1
Nitish Rana,Trent Boult,2,1,1,1,0,1,0,1
Nitish Rana,Trent Boult,5,1,1,1,0,1,0,1
Nitish Rana,Trent Boult,6,1,1,1,0,1,0,1
Nitish Rana,Umesh Yadav,1,1,1,1,0,1,0,1
Nitish Rana,Umesh Yadav,2,1,2,1,0,1,0,1
Nitish Rana,Umesh Yadav,3,1,2,1,0,1,0,1
Nitish Rana,Umesh Yadav,4,1,2,1,0,1,0,1
Nitish Rana,Umesh Yadav,5,1,1,1,0,1,0,1
Nitish Rana,Umesh Yadav,6,1,1,1,0,1,0,1
Nitish Rana,Vijay Shankar,1,1,1,1,0,1,0,1
Nitish Rana,Vijay Shankar,2,1,1,1,0,1,0,1
Nitish Rana,Vijay Shankar,3,1,1,1,0,1,0,1
Nitish Rana,Vijay Shankar,6,1,1,1,0,1,0,1
Nitish Rana,Washington Sundar,2,1,1,1,0,1,0,1
Nitish Rana,Washington Sundar,3,2,1,1,0,1,0,1
Nitish Rana,Washington Sundar,4,2,1,1,0,1,0,1
Nitish Rana,Yuzvendra Chahal,1,2,1,1,0,1,0,1
Nitish Rana,Yuzvendra Chahal,2,2,1,1,0,1,0,1
Nitish Rana,Yuzvendra Chahal,3,2,1,1,0,1,0,1
Nitish Rana,Yuzvendra Chahal,4,2,1,1,0,1,0,1
Nitish Rana,Yuzvendra Chahal,6,2,1,1,0,1,0,1
Parthiv Patel,Andrew Tye,1,0,1,0,0,0,0,0
Parthiv Patel,Andrew Tye,2,1,1,0,0,0,0,0
Parthiv Patel,Andrew Tye,3,1,2,0,0,0,0,0
Parthiv Patel,Andrew Tye,4,1,2,0,0,2,0,0
Parthiv Patel,Andrew Tye,5,1,1,0,0,1,0,0
Parthiv Patel,Andrew Tye,6,1,1,1,0,1,0,0
Parthiv Patel,Ankit Rajpoot,7,1,1,1,0,1,0,0
Parthiv Patel,Ben Laughlin,1,1,1,1,0,1,0,0
Parthiv Patel,Ben Laughlin,2,1,1,1,0,1,0,0
Parthiv Patel,Ben Laughlin,6,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,1,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,2,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,3,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,4,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,5,1,1,1,0,1,0,0
Parthiv Patel,Bhuvneshwar Kumar,6,1,1,1,0,1,0,0
Parthiv Patel,David Willey,1,1,1,1,0,1,0,0
Parthiv Patel,David Willey,2,1,1,1,0,1,0,0
Parthiv Patel,David Willey,3,1,2,1,0,1,0,0
Parthiv Patel,David Willey,5,1,1,1,0,1,0,0
Parthiv Patel,David Willey,6,1,1,1,0,1,0,1
Parthiv Patel,Harbhajan Singh,1,1,1,1,0,2,0,1
Parthiv Patel,Harbhajan Singh,2,1,3,1,0,2,0,1
Parthiv Patel,Harbhajan Singh,4,1,1,1,0,2,0,1
Parthiv Patel,Harbhajan Singh,5,1,1,1,0,2,0,1
Parthiv Patel,Ish Sodhi,4,1,1,1,0,2,0,1
Parthiv Patel,Ish Sodhi,6,1,1,1,0,2,0,1
Parthiv Patel,Jaydev Unadkat,3,1,1,1,0,1,0,1
Parthiv Patel,Jaydev Unadkat,4,1,1,1,0,1,0,1
Parthiv Patel,Jaydev Unadkat,5,1,1,1,0,1,0,1
Parthiv Patel,Jaydev Unadkat,6,1,1,1,0,1,0,1
Parthiv Patel,Jofra Archer,1,1,1,1,0,1,0,1
Parthiv Patel,Jofra Archer,2,1,1,1,0,1,0,1
Parthiv Patel,Jofra Archer,3,1,1,1,0,1,0,1
Parthiv Patel,Jofra Archer,4,1,1,1,0,1,0,1
Parthiv Patel,Jofra Archer,6,1,1,1,0,1,0,1
Parthiv Patel,Krishnappa Gowtham,2,1,1,1,0,1,0,1
Parthiv Patel,Krishnappa Gowtham,4,1,1,1,0,1,0,1
Parthiv Patel,Krishnappa Gowtham,5,1,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,1,1,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,2,1,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,3,2,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,4,3,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,5,1,1,1,0,1,0,1
Parthiv Patel,Lungi Ngidi,6,1,1,1,0,2,0,1
Parthiv Patel,Lungi Ngidi,7,1,1,1,0,2,0,1
Parthiv Patel,Marcus Stoinis,1,1,1,1,0,2,0,1
Parthiv Patel,Marcus Stoinis,4,1,1,1,0,2,0,1
Parthiv Patel,Marcus Stoinis,5,1,1,1,0,2,0,1
Parthiv Patel,Mohit Sharma,2,1,1,1,0,1,0,1
Parthiv Patel,Mohit Sharma,3,1,1,1,0,1,0,1
Parthiv Patel,Mohit Sharma,5,1,1,1,0,1,0,1
Parthiv Patel,Mohit Sharma,6,1,1,1,0,1,0,1
Parthiv Patel,Ravichandran Ashwin,2,1,1,1,0,1,0,1
Parthiv Patel,Ravichandran Ashwin,4,1,1,1,0,1,0,1
Parthiv Patel,Ravichandran Ashwin,6,1,1,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,1,1,2,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,2,1,1,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,3,1,1,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,4,1,2,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,5,1,2,1,0,1,0,1
Parthiv Patel,Ravindra Jadeja,6,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Lamichhane,1,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Lamichhane,3,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Lamichhane,4,2,1,1,0,1,0,1
Parthiv Patel,Sandeep Lamichhane,5,2,1,1,0,1,0,1
Parthiv Patel,Sandeep Lamichhane,6,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Sharma,1,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Sharma,2,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Sharma,3,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Sharma,4,1,1,1,0,1,0,1
Parthiv Patel,Sandeep Sharma,6,1,1,1,0,1,0,1
Parthiv Patel,Shakib Al Hasan,1,1,1,1,0,1,0,1
Parthiv Patel,Shakib Al Hasan,2,1,1,1,0,1,0,1
Parthiv Patel,Shakib Al Hasan,3,1,1,1,0,1,0,1
Parthiv Patel,Shakib Al Hasan,4,1,1,1,0,1,0,1
Parthiv Patel,Shakib Al Hasan,5,1,1,1,0,1,0,1
Parthiv Patel,Shardul Thakur,5,1,1,1,0,1,0,1
Parthiv Patel,Shardul Thakur,6,1,1,1,0,1,0,1
Parthiv Patel,Shreyas Gopal,1,1,1,1,0,1,0,1
Parthiv Patel,Shreyas Gopal,3,1,1,1,0,1,0,1
Parthiv Patel,Shreyas Gopal,5,1,1,1,0,1,0,1
Parthiv Patel,Trent Boult,3,1,1,1,0,1,0,1
Parthiv Patel,Trent Boult,6,1,1,1,0,1,0,1
Pawan Negi,Ben Laughlin,1,1,0,0,0,0,0,0
Pawan Negi,Dwayne Bravo,1,1,0,0,0,0,0,0
Pawan Negi,Krishnappa Gowtham,3,1,1,0,0,0,0,0
Pawan Negi,Krishnappa Gowtham,5,1,1,0,0,0,0,0
Pawan Negi,Shreyas Gopal,4,1,1,0,0,0,0,0
Piyush Chawla,Andrew Tye,3,0,1,0,0,0,0,0
Piyush Chawla,Andrew Tye,4,0,1,0,0,0,0,0
Piyush Chawla,Andrew Tye,6,0,1,0,0,0,0,0
Piyush Chawla,Avesh Khan,1,0,1,0,0,0,0,0
Piyush Chawla,Ben Cutting,1,1,1,0,0,0,0,0
Piyush Chawla,Ben Cutting,2,1,1,0,0,0,0,0
Piyush Chawla,Ben Cutting,3,1,1,0,0,0,0,0
Piyush Chawla,Ben Cutting,4,1,1,0,0,1,0,0
Piyush Chawla,Ben Cutting,5,1,1,0,0,1,0,0
Piyush Chawla,Bhuvneshwar Kumar,1,1,1,0,0,1,0,0
Piyush Chawla,Bhuvneshwar Kumar,3,1,1,0,0,1,0,0
Piyush Chawla,Bhuvneshwar Kumar,5,1,1,0,0,1,0,0
Piyush Chawla,Glenn Maxwell,2,1,1,0,0,1,0,0
Piyush Chawla,Jasprit Bumrah,1,1,1,1,0,1,0,0
Piyush Chawla,Jasprit Bumrah,2,1,1,1,0,1,0,0
Piyush Chawla,Jasprit Bumrah,3,1,1,1,0,1,0,0
Piyush Chawla,Jasprit Bumrah,4,1,1,1,0,1,0,0
Piyush Chawla,Jasprit Bumrah,5,1,1,1,0,1,0,0
Piyush Chawla,Jasprit Bumrah,6,1,1,1,0,1,0,0
Piyush Chawla,Khaleel Ahmed,2,1,1,1,0,1,0,0
Piyush Chawla,Khaleel Ahmed,3,1,1,1,0,1,0,0
Piyush Chawla,Khaleel Ahmed,6,1,1,1,0,1,0,0
Piyush Chawla,Khaleel Ahmed,7,1,1,1,0,1,0,1
Piyush Chawla,Liam Plunkett,2,1,1,1,0,1,0,1
Piyush Chawla,Liam Plunkett,3,1,1,1,0,1,0,1
Piyush Chawla,Rahul Tewatia,3,1,1,1,0,1,0,1
Piyush Chawla,Rahul Tewatia,4,1,1,1,0,1,0,1
Piyush Chawla,Rahul Tewatia,5,1,1,1,0,1,0,1
Piyush Chawla,Rashid Khan,5,1,1,1,0,1,0,1
Piyush Chawla,Rashid Khan,6,1,1,1,0,1,0,1
Piyush Chawla,Siddarth Kaul,1,1,1,1,0,1,0,1
Piyush Chawla,Siddarth Kaul,2,1,1,1,0,1,0,1
Piyush Chawla,Siddarth Kaul,3,1,1,1,0,1,0,1
Piyush Chawla,Siddarth Kaul,6,1,1,1,0,1,0,1
Pradeep Sangwan,Rashid Khan,4,0,1,0,0,0,0,0
Pradeep Sangwan,Rashid Khan,5,1,1,0,0,0,0,0
Pradeep Sangwan,Rashid Khan,6,1,1,0,0,0,0,0
Pradeep Sangwan,Rashid Khan,7,1,1,0,0,0,0,0
Pradeep Sangwan,Sandeep Sharma,5,1,1,0,0,0,0,0
Prashant Chopra,Dwayne Bravo,4,1,0,0,0,0,0,0
Prashant Chopra,Dwayne Bravo,5,1,0,0,0,1,0,0
Prashant Chopra,Dwayne Bravo,6,1,0,0,0,1,0,0
Prashant Chopra,Shardul Thakur,2,1,0,0,0,1,0,0
Prashant Chopra,Shardul Thakur,3,1,0,0,0,1,0,0
Prashant Chopra,Shardul Thakur,4,1,0,0,0,1,0,0
Prasidh Krishna,Mayank Markande,1,0,1,0,0,0,0,0
Prasidh Krishna,Mayank Markande,3,1,1,0,0,0,0,0
Prasidh Krishna,Mayank Markande,4,1,1,0,0,0,0,0
Prasidh Krishna,Mayank Markande,5,1,1,0,0,0,0,0
Prasidh Krishna,Mayank Markande,6,1,1,0,0,0,0,0
Prithvi Shaw,Andre Russell,1,1,1,0,0,0,0,0
Prithvi Shaw,Andre Russell,2,1,1,0,0,0,0,0
Prithvi Shaw,Andre Russell,3,1,1,0,0,1,0,0
Prithvi Shaw,Andre Russell,4,1,1,0,0,1,0,0
Prithvi Shaw,Andre Russell,6,1,1,0,0,1,0,0
Prithvi Shaw,Ankit Rajpoot,1,1,1,0,0,1,0,0
Prithvi Shaw,Ankit Rajpoot,2,1,1,0,0,1,0,0
Prithvi Shaw,Ankit Rajpoot,3,1,1,0,0,1,0,0
Prithvi Shaw,Ankit Rajpoot,4,1,1,0,0,1,0,0
Prithvi Shaw,Barinder Sran,1,1,1,0,0,1,0,0
Prithvi Shaw,Barinder Sran,2,1,1,0,0,1,0,0
Prithvi Shaw,Barinder Sran,3,1,1,0,1,1,0,0
Prithvi Shaw,Barinder Sran,5,1,1,0,1,1,0,0
Prithvi Shaw,Barinder Sran,6,1,1,1,1,1,0,0
Prithvi Shaw,Ben Stokes,1,1,1,1,1,1,0,0
Prithvi Shaw,Ben Stokes,2,1,1,1,1,1,0,0
Prithvi Shaw,Ben Stokes,4,1,1,1,1,1,0,0
Prithvi Shaw,Ben Stokes,6,1,1,1,1,1,0,0
Prithvi Shaw,Ben Stokes,7,1,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,1,2,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,2,2,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,3,2,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,4,1,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,5,1,1,1,1,1,0,0
Prithvi Shaw,Bhuvneshwar Kumar,6,2,1,1,1,1,0,0
Prithvi Shaw,Deepak Chahar,1,2,1,1,1,1,0,0
Prithvi Shaw,Deepak Chahar,2,1,1,1,1,1,0,0
Prithvi Shaw,Deepak Chahar,3,2,1,1,1,1,0,0
Prithvi Shaw,Deepak Chahar,4,1,1,1,1,1,0,1
Prithvi Shaw,Deepak Chahar,5,1,1,1,1,1,0,1
Prithvi Shaw,Deepak Chahar,6,1,1,1,1,1,0,1
Prithvi Shaw,Deepak Chahar,7,1,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,1,1,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,2,2,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,3,2,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,4,1,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,5,1,1,1,1,1,0,1
Prithvi Shaw,Dhawal Kulkarni,6,1,1,1,1,1,0,1
Prithvi Shaw,Hardik Pandya,1,1,1,1,1,1,0,1
Prithvi Shaw,Hardik Pandya,2,1,1,1,1,1,0,1
Prithvi Shaw,Hardik Pandya,6,1,1,1,1,1,0,1
Prithvi Shaw,Jasprit Bumrah,1,1,1,1,1,1,0,1
Prithvi Shaw,Jasprit Bumrah,2,1,1,1,1,1,0,1
Prithvi Shaw,Jasprit Bumrah,3,1,1,1,1,1,0,1
Prithvi Shaw,Jaydev Unadkat,4,1,1,1,1,1,0,1
Prithvi Shaw,Jaydev Unadkat,5,1,1,1,1,1,0,1
Prithvi Shaw,Jaydev Unadkat,6,1,1,1,1,1,0,1
Prithvi Shaw,Jofra Archer,1,1,1,1,1,1,0,1
Prithvi Shaw,Jofra Archer,2,1,1,1,1,1,0,1
Prithvi Shaw,Jofra Archer,3,1,1,1,1,1,0,1
Prithvi Shaw,KM Asif,1,1,1,1,1,1,0,1
Prithvi Shaw,KM Asif,2,1,1,1,1,1,0,1
Prithvi Shaw,KM Asif,3,1,1,1,1,1,0,1
Prithvi Shaw,KM Asif,4,1,1,1,1,1,0,1
Prithvi Shaw,KM Asif,5,1,1,1,1,1,0,1
Prithvi Shaw,Krishnappa Gowtham,2,1,1,1,1,1,0,1
Prithvi Shaw,Krishnappa Gowtham,3,1,1,1,1,1,0,1
Prithvi Shaw,Krishnappa Gowtham,6,1,1,1,1,1,0,1
Prithvi Shaw,Krunal Pandya,1,1,1,1,1,1,0,1
Prithvi Shaw,Krunal Pandya,5,1,1,1,1,1,0,1
Prithvi Shaw,Kuldeep Yadav,1,1,1,1,1,1,0,1
Prithvi Shaw,Kuldeep Yadav,3,1,1,1,1,1,0,1
Prithvi Shaw,Kuldeep Yadav,4,1,1,1,1,1,0,1
Prithvi Shaw,Lungi Ngidi,1,1,1,1,1,1,0,1
Prithvi Shaw,Lungi Ngidi,3,1,1,1,1,1,0,1
Prithvi Shaw,Lungi Ngidi,4,1,1,1,1,1,0,1
Prithvi Shaw,Mitchell Johnson,1,1,2,1,1,1,0,1
Prithvi Shaw,Mitchell Johnson,2,1,2,1,1,1,0,1
Prithvi Shaw,Mitchell Johnson,3,1,2,1,1,1,0,1
Prithvi Shaw,Mitchell Johnson,4,1,2,1,1,2,0,1
Prithvi Shaw,Mitchell Johnson,5,1,1,1,1,2,0,1
Prithvi Shaw,Mitchell Johnson,6,1,1,1,1,2,0,1
Prithvi Shaw,Piyush Chawla,1,1,1,1,1,2,0,1
Prithvi Shaw,Piyush Chawla,2,1,1,1,1,2,0,1
Prithvi Shaw,Piyush Chawla,3,1,1,1,1,2,0,1
Prithvi Shaw,Piyush Chawla,4,1,1,1,1,1,0,1
Prithvi Shaw,Piyush Chawla,5,2,1,1,1,1,0,1
Prithvi Shaw,Piyush Chawla,6,1,2,1,1,1,0,1
Prithvi Shaw,Rashid Khan,1,1,1,1,1,1,0,1
Prithvi Shaw,Rashid Khan,3,1,1,1,1,1,0,1
Prithvi Shaw,Rashid Khan,4,1,1,1,1,1,0,1
Prithvi Shaw,Rashid Khan,6,1,1,1,1,1,0,1
Prithvi Shaw,Ravindra Jadeja,2,1,1,1,1,1,0,1
Prithvi Shaw,Ravindra Jadeja,3,1,1,1,1,1,0,1
Prithvi Shaw,Ravindra Jadeja,4,1,1,1,1,1,0,1
Prithvi Shaw,Ravindra Jadeja,5,1,1,1,1,1,0,1
Prithvi Shaw,Sandeep Sharma,1,1,1,1,1,1,0,1
Prithvi Shaw,Sandeep Sharma,3,1,2,1,1,1,0,1
Prithvi Shaw,Sandeep Sharma,4,1,2,1,1,1,0,1
Prithvi Shaw,Sandeep Sharma,5,1,2,2,1,1,0,1
Prithvi Shaw,Sandeep Sharma,6,1,1,2,1,2,0,1
Prithvi Shaw,Sandeep Sharma,7,1,1,2,1,2,0,1
Prithvi Shaw,Shakib Al Hasan,1,1,1,2,1,2,0,1
Prithvi Shaw,Shakib Al Hasan,2,1,1,2,1,2,0,1
Prithvi Shaw,Shakib Al Hasan,3,1,1,2,1,1,0,1
Prithvi Shaw,Shakib Al Hasan,4,1,1,2,1,1,0,1
Prithvi Shaw,Shakib Al Hasan,5,2,1,2,1,1,0,1
Prithvi Shaw,Shakib Al Hasan,6,2,1,2,1,1,0,1
Prithvi Shaw,Shivam Mavi,1,1,1,2,1,1,0,1
Prithvi Shaw,Shivam Mavi,2,1,1,2,1,1,0,1
Prithvi Shaw,Shivam Mavi,3,2,1,2,1,1,0,1
Prithvi Shaw,Shivam Mavi,4,1,1,2,1,1,0,1
Prithvi Shaw,Shivam Mavi,5,1,1,2,1,1,0,1
Prithvi Shaw,Shreyas Gopal,1,1,1,2,1,1,0,1
Prithvi Shaw,Shreyas Gopal,2,1,1,2,1,1,0,1
Prithvi Shaw,Siddarth Kaul,1,1,1,2,1,1,0,1
Prithvi Shaw,Siddarth Kaul,3,1,1,2,1,1,0,1
Prithvi Shaw,Siddarth Kaul,4,1,1,2,1,1,0,1
Prithvi Shaw,Siddarth Kaul,5,1,1,2,1,1,0,1
Prithvi Shaw,Siddarth Kaul,6,1,1,2,1,1,0,1
Prithvi Shaw,Sunil Narine,1,1,2,2,1,1,0,1
Prithvi Shaw,Sunil Narine,3,1,1,2,1,1,0,1
Prithvi Shaw,Sunil Narine,5,1,1,1,1,1,0,1
Prithvi Shaw,Sunil Narine,6,1,1,1,1,1,0,1
Prithvi Shaw,Yuzvendra Chahal,1,1,1,1,1,1,0,1
Prithvi Shaw,Yuzvendra Chahal,2,1,1,1,1,1,0,1
Prithvi Shaw,Yuzvendra Chahal,4,1,1,1,1,1,0,1
Prithvi Shaw,Yuzvendra Chahal,6,1,1,1,1,1,0,1
Quinton de Kock,Andrew Tye,4,0,1,0,0,0,0,0
Quinton de Kock,Axar Patel,1,1,1,0,0,0,0,0
Quinton de Kock,Axar Patel,2,1,1,0,0,0,0,0
Quinton de Kock,Axar Patel,3,1,1,1,0,0,0,0
Quinton de Kock,Axar Patel,4,1,1,1,0,1,0,0
Quinton de Kock,Axar Patel,5,1,1,1,0,1,0,0
Quinton de Kock,Axar Patel,6,1,1,1,0,1,0,0
Quinton de Kock,Ben Stokes,3,1,1,1,0,1,0,0
Quinton de Kock,D'Arcy Short,1,1,1,1,0,1,0,0
Quinton de Kock,D'Arcy Short,4,1,1,1,0,1,0,0
Quinton de Kock,D'Arcy Short,6,1,1,1,0,1,0,0
Quinton de Kock,Deepak Chahar,1,1,1,1,0,1,0,0
Quinton de Kock,Deepak Chahar,2,1,1,1,0,1,0,0
Quinton de Kock,Deepak Chahar,3,1,1,1,0,1,0,1
Quinton de Kock,Deepak Chahar,4,1,1,1,0,1,0,1
Quinton de Kock,Dhawal Kulkarni,6,1,1,1,0,1,0,1
Quinton de Kock,Dwayne Bravo,1,2,1,1,0,1,0,1
Quinton de Kock,Dwayne Bravo,2,2,1,1,0,1,0,1
Quinton de Kock,Dwayne Bravo,3,1,1,1,0,1,0,1
Quinton de Kock,Dwayne Bravo,4,1,1,1,0,1,0,1
Quinton de Kock,Dwayne Bravo,5,1,1,1,0,1,0,1
Quinton de Kock,Glenn Maxwell,1,2,1,1,0,1,0,1
Quinton de Kock,Glenn Maxwell,2,2,2,1,0,1,0,1
Quinton de Kock,Glenn Maxwell,4,2,2,1,0,1,0,1
Quinton de Kock,Glenn Maxwell,5,1,2,1,0,1,0,1
Quinton de Kock,Glenn Maxwell,6,1,1,1,0,1,0,1
Quinton de Kock,Harbhajan Singh,1,1,1,1,0,1,0,1
Quinton de Kock,Harbhajan Singh,3,1,1,1,0,1,0,1
Quinton de Kock,Harbhajan Singh,4,1,1,1,0,1,0,1
Quinton de Kock,Harbhajan Singh,5,1,1,1,0,1,0,1
Quinton de Kock,Harbhajan Singh,6,1,1,1,0,1,0,1
Quinton de Kock,Imran Tahir,1,1,1,1,0,1,0,1
Quinton de Kock,Imran Tahir,2,1,1,1,0,1,0,1
Quinton de Kock,Imran Tahir,4,1,1,1,0,1,0,1
Quinton de Kock,Imran Tahir,5,1,1,1,0,1,0,1
Quinton de Kock,Imran Tahir,6,1,1,1,0,1,0,1
Quinton de Kock,JP Duminy,6,1,1,1,0,1,0,1
Quinton de Kock,Jasprit Bumrah,3,1,1,1,0,1,0,1
Quinton de Kock,Jasprit Bumrah,4,1,1,1,0,1,0,1
Quinton de Kock,Jasprit Bumrah,5,1,1,1,0,1,0,1
Quinton de Kock,Jasprit Bumrah,6,1,1,1,0,1,0,1
Quinton de Kock,Jaydev Unadkat,2,1,1,1,0,1,0,1
Quinton de Kock,Jaydev Unadkat,3,1,1,1,0,1,0,1
Quinton de Kock,Jaydev Unadkat,4,1,1,1,0,1,0,1
Quinton de Kock,Jaydev Unadkat,5,1,1,1,0,1,0,1
Quinton de Kock,Krishnappa Gowtham,1,1,1,1,0,1,0,1
Quinton de Kock,Krishnappa Gowtham,2,1,1,1,0,1,0,1
Quinton de Kock,Krishnappa Gowtham,4,1,1,1,0,1,0,1
Quinton de Kock,Krishnappa Gowtham,5,1,1,1,0,1,0,1
Quinton de Kock,Krishnappa Gowtham,6,1,1,1,0,1,0,1
